zip,sortCode,state,city,proposal,startZip
10804,NY-FE02,NY,North,JFK,11434
10805,NY-FE04,NY,North,JFK,11434
10901,NJ-AA07,NJ,Newark,JFK,11434
10913,NJ-AB05,NJ,Newark,JFK,11434
10920,NJ-AB01,NJ,Newark,JFK,11434
10923,NJ-AA03,NJ,Newark,JFK,11434
10927,NJ-AA05,NJ,Newark,JFK,11434
10952,NJ-AA08,NJ,Newark,JFK,11434
10954,NJ-AA11,NJ,Newark,JFK,11434
10956,NJ-AA10,NJ,Newark,JFK,11434
10960,NJ-AB03,NJ,Newark,JFK,11434
10962,NJ-AB07,NJ,Newark,JFK,11434
10964,NJ-AB11,NJ,Newark,JFK,11434
10965,NJ-AB06,NJ,Newark,JFK,11434
10968,NJ-AB10,NJ,Newark,JFK,11434
10970,NJ-AA06,NJ,Newark,JFK,11434
10976,NJ-AB09,NJ,Newark,JFK,11434
10977,NJ-AA09,NJ,Newark,JFK,11434
10980,NJ-AA01,NJ,Newark,JFK,11434
10983,NJ-AB08,NJ,Newark,JFK,11434
10984,NJ-AA02,NJ,Newark,JFK,11434
10989,NJ-AB02,NJ,Newark,JFK,11434
10993,NJ-AA04,NJ,Newark,JFK,11434
10994,NJ-AB04,NJ,Newark,JFK,11434
11001,NY-EC09,NY,Long Island,JFK,11434
11003,NY-EC01,NY,Long Island,JFK,11434
11004,NY-ED01,NY,Long Island,JFK,11434
11005,NY-EC02,NY,Long Island,JFK,11434
11010,NY-EC02,NY,Long Island,JFK,11434
11020,NY-ED05,NY,Long Island,JFK,11434
11021,NY-ED06,NY,Long Island,JFK,11434
11023,NY-ED07,NY,Long Island,JFK,11434
11024,NY-ED08,NY,Long Island,JFK,11434
11030,NY-EF01,NY,Long Island,JFK,11434
11040,NY-ED03,NY,Long Island,JFK,11434
11042,NY-ED04,NY,Long Island,JFK,11434
11050,NY-EF02,NY,Long Island,JFK,11434
11096,NY-EA01,NY,Long Island,JFK,11434
11101,NY-DA02,NY,Queens,JFK,11434
11102,NY-DA06,NY,Queens,JFK,11434
11103,NY-DA04,NY,Queens,JFK,11434
11104,NY-DA03,NY,Queens,JFK,11434
11105,NY-DA07,NY,Queens,JFK,11434
11106,NY-DA05,NY,Queens,JFK,11434
11109,NY-DA01,NY,Queens,JFK,11434
11201,NY-CC06,NY,Brooklyn,JFK,11434
11203,NY-CE09,NY,Brooklyn,JFK,11434
11204,NY-CA05,NY,Brooklyn,JFK,11434
11205,NY-CD03,NY,Brooklyn,JFK,11434
11206,NY-CD04,NY,Brooklyn,JFK,11434
11207,NY-CE05,NY,Brooklyn,JFK,11434
11208,NY-CE06,NY,Brooklyn,JFK,11434
11209,NY-CA01,NY,Brooklyn,JFK,11434
11210,NY-CB07,NY,Brooklyn,JFK,11434
11211,NY-CD02,NY,Brooklyn,JFK,11434
11212,NY-CE08,NY,Brooklyn,JFK,11434
11213,NY-CE03,NY,Brooklyn,JFK,11434
11214,NY-CA04,NY,Brooklyn,JFK,11434
11215,NY-CC02,NY,Brooklyn,JFK,11434
11216,NY-CD07,NY,Brooklyn,JFK,11434
11217,NY-CC05,NY,Brooklyn,JFK,11434
11218,NY-CC03,NY,Brooklyn,JFK,11434
11219,NY-CA06,NY,Brooklyn,JFK,11434
11220,NY-CA07,NY,Brooklyn,JFK,11434
11221,NY-CD06,NY,Brooklyn,JFK,11434
11222,NY-CD01,NY,Brooklyn,JFK,11434
11223,NY-CB03,NY,Brooklyn,JFK,11434
11224,NY-CB01,NY,Brooklyn,JFK,11434
11225,NY-CE02,NY,Brooklyn,JFK,11434
11226,NY-CE01,NY,Brooklyn,JFK,11434
11228,NY-CA03,NY,Brooklyn,JFK,11434
11229,NY-CB04,NY,Brooklyn,JFK,11434
11230,NY-CB06,NY,Brooklyn,JFK,11434
11231,NY-CC04,NY,Brooklyn,JFK,11434
11232,NY-CC01,NY,Brooklyn,JFK,11434
11233,NY-CE04,NY,Brooklyn,JFK,11434
11234,NY-CB05,NY,Brooklyn,JFK,11434
11235,NY-CB02,NY,Brooklyn,JFK,11434
11236,NY-CE10,NY,Brooklyn,JFK,11434
11237,NY-CD05,NY,Brooklyn,JFK,11434
11238,NY-CD08,NY,Brooklyn,JFK,11434
11239,NY-CE07,NY,Brooklyn,JFK,11434
11354,NY-DC10,NY,Queens,JFK,11434
11355,NY-DC09,NY,Queens,JFK,11434
11356,NY-DC11,NY,Queens,JFK,11434
11357,NY-DC12,NY,Queens,JFK,11434
11358,NY-DC08,NY,Queens,JFK,11434
11359,NY-DC14,NY,Queens,JFK,11434
11360,NY-DC13,NY,Queens,JFK,11434
11361,NY-DC07,NY,Queens,JFK,11434
11362,NY-DC05,NY,Queens,JFK,11434
11363,NY-DC06,NY,Queens,JFK,11434
11364,NY-DC04,NY,Queens,JFK,11434
11365,NY-DC03,NY,Queens,JFK,11434
11366,NY-DC02,NY,Queens,JFK,11434
11367,NY-DC01,NY,Queens,JFK,11434
11368,NY-DB12,NY,Queens,JFK,11434
11369,NY-DB10,NY,Queens,JFK,11434
11370,NY-DB09,NY,Queens,JFK,11434
11371,NY-DB11,NY,Queens,JFK,11434
11372,NY-DB08,NY,Queens,JFK,11434
11373,NY-DB06,NY,Queens,JFK,11434
11374,NY-DB04,NY,Queens,JFK,11434
11375,NY-DB05,NY,Queens,JFK,11434
11377,NY-DB07,NY,Queens,JFK,11434
11378,NY-DB02,NY,Queens,JFK,11434
11379,NY-DB03,NY,Queens,JFK,11434
11385,NY-DB01,NY,Queens,JFK,11434
11411,NY-DE11,NY,Queens,JFK,11434
11412,NY-DE08,NY,Queens,JFK,11434
11413,NY-DE09,NY,Queens,JFK,11434
11414,NY-DD04,NY,Queens,JFK,11434
11415,NY-DD08,NY,Queens,JFK,11434
11416,NY-DD02,NY,Queens,JFK,11434
11417,NY-DD03,NY,Queens,JFK,11434
11418,NY-DD07,NY,Queens,JFK,11434
11419,NY-DD06,NY,Queens,JFK,11434
11420,NY-DD05,NY,Queens,JFK,11434
11421,NY-DD01,NY,Queens,JFK,11434
11422,NY-DE10,NY,Queens,JFK,11434
11423,NY-DE07,NY,Queens,JFK,11434
11424,NY-DD09,NY,Queens,JFK,11434
11425,NY-CA02,NY,Brooklyn,JFK,11434
11426,NY-DE15,NY,Queens,JFK,11434
11427,NY-DE14,NY,Queens,JFK,11434
11428,NY-DE13,NY,Queens,JFK,11434
11429,NY-DE12,NY,Queens,JFK,11434
11430,NY-DD10,NY,Queens,JFK,11434
11432,NY-DE06,NY,Queens,JFK,11434
11433,NY-DE04,NY,Queens,JFK,11434
11434,NY-DE03,NY,Queens,JFK,11434
11435,NY-DE01,NY,Queens,JFK,11434
11436,NY-DE02,NY,Queens,JFK,11434
11451,NY-DE05,NY,Queens,JFK,11434
11501,NY-EF07,NY,Long Island,JFK,11434
11507,NY-EF05,NY,Long Island,JFK,11434
11509,NY-EB01,NY,Long Island,JFK,11434
11510,NY-EB07,NY,Long Island,JFK,11434
11514,NY-EF08,NY,Long Island,JFK,11434
11516,NY-EA03,NY,Long Island,JFK,11434
11518,NY-EA07,NY,Long Island,JFK,11434
11520,NY-EB09,NY,Long Island,JFK,11434
11530,NY-EC08,NY,Long Island,JFK,11434
11542,NY-EI06,NY,Long Island,JFK,11434
11545,NY-EI03,NY,Long Island,JFK,11434
11547,NY-EI04,NY,Long Island,JFK,11434
11548,NY-EI02,NY,Long Island,JFK,11434
11549,NY-EC07,NY,Long Island,JFK,11434
11550,NY-EC04,NY,Long Island,JFK,11434
11552,NY-EC03,NY,Long Island,JFK,11434
11553,NY-EC05,NY,Long Island,JFK,11434
11554,NY-EH02,NY,Long Island,JFK,11434
11556,NY-EC06,NY,Long Island,JFK,11434
11557,NY-EA05,NY,Long Island,JFK,11434
11558,NY-EB04,NY,Long Island,JFK,11434
11559,NY-EA02,NY,Long Island,JFK,11434
11560,NY-EI07,NY,Long Island,JFK,11434
11561,NY-EB02,NY,Long Island,JFK,11434
11563,NY-EA08,NY,Long Island,JFK,11434
11565,NY-EA09,NY,Long Island,JFK,11434
11566,NY-EG01,NY,Long Island,JFK,11434
11568,NY-EI01,NY,Long Island,JFK,11434
11569,NY-EB03,NY,Long Island,JFK,11434
11570,NY-EB06,NY,Long Island,JFK,11434
11572,NY-EB05,NY,Long Island,JFK,11434
11575,NY-EB08,NY,Long Island,JFK,11434
11576,NY-EF03,NY,Long Island,JFK,11434
11577,NY-EF04,NY,Long Island,JFK,11434
11579,NY-EI05,NY,Long Island,JFK,11434
11580,NY-EA10,NY,Long Island,JFK,11434
11581,NY-EA06,NY,Long Island,JFK,11434
11590,NY-EH01,NY,Long Island,JFK,11434
11596,NY-EF06,NY,Long Island,JFK,11434
11598,NY-EA04,NY,Long Island,JFK,11434
11691,NY-DF05,NY,Queens,JFK,11434
11692,NY-DF04,NY,Queens,JFK,11434
11693,NY-DF03,NY,Queens,JFK,11434
11694,NY-DF02,NY,Queens,JFK,11434
11697,NY-DF01,NY,Queens,JFK,11434
11701,NY-EG07,NY,Long Island,JFK,11434
11702,NY-EL02,NY,Long Island,JFK,11434
11703,NY-EL03,NY,Long Island,JFK,11434
11704,NY-EL02,NY,Long Island,JFK,11434
11705,NY-EN04,NY,Long Island,JFK,11434
11706,NY-EL06,NY,Long Island,JFK,11434
11709,NY-EI08,NY,Long Island,JFK,11434
11710,NY-EG02,NY,Long Island,JFK,11434
11713,NY-EN07,NY,Long Island,JFK,11434
11714,NY-EH05,NY,Long Island,JFK,11434
11715,NY-EN05,NY,Long Island,JFK,11434
11716,NY-EO05,NY,Long Island,JFK,11434
11717,NY-EL05,NY,Long Island,JFK,11434
11718,NY-EL08,NY,Long Island,JFK,11434
11719,NY-ER02,NY,Long Island,JFK,11434
11720,NY-EP06,NY,Long Island,JFK,11434
11721,NY-EJ06,NY,Long Island,JFK,11434
11722,NY-EM05,NY,Long Island,JFK,11434
11724,NY-EJ04,NY,Long Island,JFK,11434
11725,NY-EK02,NY,Long Island,JFK,11434
11726,NY-EG08,NY,Long Island,JFK,11434
11727,NY-EQ02,NY,Long Island,JFK,11434
11729,NY-EL04,NY,Long Island,JFK,11434
11730,NY-EM02,NY,Long Island,JFK,11434
11731,NY-EK01,NY,Long Island,JFK,11434
11732,NY-EI11,NY,Long Island,JFK,11434
11733,NY-EQ06,NY,Long Island,JFK,11434
11735,NY-EH06,NY,Long Island,JFK,11434
11738,NY-EO02,NY,Long Island,JFK,11434
11739,NY-EM03,NY,Long Island,JFK,11434
11740,NY-EJ05,NY,Long Island,JFK,11434
11741,NY-EO04,NY,Long Island,JFK,11434
11742,NY-EO03,NY,Long Island,JFK,11434
11743,NY-EJ03,NY,Long Island,JFK,11434
11746,NY-EJ02,NY,Long Island,JFK,11434
11747,NY-EJ01,NY,Long Island,JFK,11434
11749,NY-EM06,NY,Long Island,JFK,11434
11751,NY-EM01,NY,Long Island,JFK,11434
11752,NY-EM04,NY,Long Island,JFK,11434
11753,NY-EI14,NY,Long Island,JFK,11434
11754,NY-EK05,NY,Long Island,JFK,11434
11755,NY-EP05,NY,Long Island,JFK,11434
11756,NY-EH04,NY,Long Island,JFK,11434
11757,NY-EL01,NY,Long Island,JFK,11434
11758,NY-EG05,NY,Long Island,JFK,11434
11762,NY-EG06,NY,Long Island,JFK,11434
11763,NY-EO01,NY,Long Island,JFK,11434
11764,NY-ET01,NY,Long Island,JFK,11434
11765,NY-EI09,NY,Long Island,JFK,11434
11766,NY-EQ03,NY,Long Island,JFK,11434
11767,NY-EP01,NY,Long Island,JFK,11434
11768,NY-EK06,NY,Long Island,JFK,11434
11769,NY-EN01,NY,Long Island,JFK,11434
11770,NY-EM07,NY,Long Island,JFK,11434
11771,NY-EI10,NY,Long Island,JFK,11434
11772,NY-EN06,NY,Long Island,JFK,11434
11776,NY-EQ04,NY,Long Island,JFK,11434
11777,NY-EQ05,NY,Long Island,JFK,11434
11778,NY-ET04,NY,Long Island,JFK,11434
11779,NY-EO06,NY,Long Island,JFK,11434
11780,NY-EP02,NY,Long Island,JFK,11434
11782,NY-EN03,NY,Long Island,JFK,11434
11783,NY-EG04,NY,Long Island,JFK,11434
11784,NY-EQ01,NY,Long Island,JFK,11434
11786,NY-ET05,NY,Long Island,JFK,11434
11787,NY-EK04,NY,Long Island,JFK,11434
11788,NY-EK03,NY,Long Island,JFK,11434
11789,NY-ET02,NY,Long Island,JFK,11434
11790,NY-EP03,NY,Long Island,JFK,11434
11791,NY-EI12,NY,Long Island,JFK,11434
11792,NY-EU01,NY,Long Island,JFK,11434
11793,NY-EG03,NY,Long Island,JFK,11434
11794,NY-EP04,NY,Long Island,JFK,11434
11795,NY-EL07,NY,Long Island,JFK,11434
11796,NY-EN02,NY,Long Island,JFK,11434
11797,NY-EI13,NY,Long Island,JFK,11434
11798,NY-EL01,NY,Long Island,JFK,11434
11801,NY-EH03,NY,Long Island,JFK,11434
11803,NY-EH08,NY,Long Island,JFK,11434
11804,NY-EH07,NY,Long Island,JFK,11434
11901,NY-EV01,NY,Long Island,JFK,11434
11930,NY-EY07,NY,Long Island,JFK,11434
11931,NY-EV02,NY,Long Island,JFK,11434
11932,NY-EX07,NY,Long Island,JFK,11434
11933,NY-EU05,NY,Long Island,JFK,11434
11934,NY-ES01,NY,Long Island,JFK,11434
11935,NY-EV07,NY,Long Island,JFK,11434
11937,NY-EY06,NY,Long Island,JFK,11434
11939,NY-EW05,NY,Long Island,JFK,11434
11940,NY-ES02,NY,Long Island,JFK,11434
11941,NY-ES03,NY,Long Island,JFK,11434
11942,NY-EX03,NY,Long Island,JFK,11434
11944,NY-EW04,NY,Long Island,JFK,11434
11946,NY-EX04,NY,Long Island,JFK,11434
11947,NY-EV04,NY,Long Island,JFK,11434
11948,NY-EV05,NY,Long Island,JFK,11434
11949,NY-EU04,NY,Long Island,JFK,11434
11950,NY-ER04,NY,Long Island,JFK,11434
11951,NY-ER05,NY,Long Island,JFK,11434
11952,NY-EV06,NY,Long Island,JFK,11434
11953,NY-ET03,NY,Long Island,JFK,11434
11954,NY-EY08,NY,Long Island,JFK,11434
11955,NY-ER06,NY,Long Island,JFK,11434
11956,NY-EW01,NY,Long Island,JFK,11434
11957,NY-EW06,NY,Long Island,JFK,11434
11958,NY-EW02,NY,Long Island,JFK,11434
11959,NY-EX02,NY,Long Island,JFK,11434
11960,NY-ES05,NY,Long Island,JFK,11434
11961,NY-EU02,NY,Long Island,JFK,11434
11962,NY-EY01,NY,Long Island,JFK,11434
11963,NY-EY03,NY,Long Island,JFK,11434
11964,NY-EY04,NY,Long Island,JFK,11434
11965,NY-EY05,NY,Long Island,JFK,11434
11967,NY-ER03,NY,Long Island,JFK,11434
11968,NY-EX05,NY,Long Island,JFK,11434
11970,NY-EV03,NY,Long Island,JFK,11434
11971,NY-EW03,NY,Long Island,JFK,11434
11972,NY-ES04,NY,Long Island,JFK,11434
11973,NY-EU03,NY,Long Island,JFK,11434
11975,NY-EY02,NY,Long Island,JFK,11434
11976,NY-EX06,NY,Long Island,JFK,11434
11977,NY-ES06,NY,Long Island,JFK,11434
11978,NY-EX01,NY,Long Island,JFK,11434
11980,NY-ER01,NY,Long Island,JFK,11434
15001,,PA,Pittsburgh,JFK,11434
15003,,PA,Pittsburgh,JFK,11434
15004,,PA,Pittsburgh,JFK,11434
15005,,PA,Pittsburgh,JFK,11434
15006,,PA,Pittsburgh,JFK,11434
15007,,PA,Pittsburgh,JFK,11434
15012,,PA,Pittsburgh,JFK,11434
15014,,PA,Pittsburgh,JFK,11434
15015,,PA,Pittsburgh,JFK,11434
15017,,PA,Pittsburgh,JFK,11434
15018,,PA,Pittsburgh,JFK,11434
15019,,PA,Pittsburgh,JFK,11434
15020,,PA,Pittsburgh,JFK,11434
15021,,PA,Pittsburgh,JFK,11434
15022,,PA,Pittsburgh,JFK,11434
15024,,PA,Pittsburgh,JFK,11434
15025,,PA,Pittsburgh,JFK,11434
15026,,PA,Pittsburgh,JFK,11434
15027,,PA,Pittsburgh,JFK,11434
15028,,PA,Pittsburgh,JFK,11434
15030,,PA,Pittsburgh,JFK,11434
15031,,PA,Pittsburgh,JFK,11434
15033,,PA,Pittsburgh,JFK,11434
15034,,PA,Pittsburgh,JFK,11434
15035,,PA,Pittsburgh,JFK,11434
15037,,PA,Pittsburgh,JFK,11434
15038,,PA,Pittsburgh,JFK,11434
15042,,PA,Pittsburgh,JFK,11434
15044,,PA,Pittsburgh,JFK,11434
15045,,PA,Pittsburgh,JFK,11434
15046,,PA,Pittsburgh,JFK,11434
15047,,PA,Pittsburgh,JFK,11434
15049,,PA,Pittsburgh,JFK,11434
15051,,PA,Pittsburgh,JFK,11434
15053,,PA,Pittsburgh,JFK,11434
15055,,PA,Pittsburgh,JFK,11434
15056,,PA,Pittsburgh,JFK,11434
15057,,PA,Pittsburgh,JFK,11434
15060,,PA,Pittsburgh,JFK,11434
15061,,PA,Pittsburgh,JFK,11434
15062,,PA,Pittsburgh,JFK,11434
15063,,PA,Pittsburgh,JFK,11434
15064,,PA,Pittsburgh,JFK,11434
15065,,PA,Pittsburgh,JFK,11434
15067,,PA,Pittsburgh,JFK,11434
15068,,PA,Pittsburgh,JFK,11434
15071,,PA,Pittsburgh,JFK,11434
15072,,PA,Pittsburgh,JFK,11434
15074,,PA,Pittsburgh,JFK,11434
15075,,PA,Pittsburgh,JFK,11434
15076,,PA,Pittsburgh,JFK,11434
15078,,PA,Pittsburgh,JFK,11434
15081,,PA,Pittsburgh,JFK,11434
15082,,PA,Pittsburgh,JFK,11434
15083,,PA,Pittsburgh,JFK,11434
15084,,PA,Pittsburgh,JFK,11434
15085,,PA,Pittsburgh,JFK,11434
15086,,PA,Pittsburgh,JFK,11434
15087,,PA,Pittsburgh,JFK,11434
15088,,PA,Pittsburgh,JFK,11434
15089,,PA,Pittsburgh,JFK,11434
15090,,PA,Pittsburgh,JFK,11434
15101,,PA,Pittsburgh,JFK,11434
15102,,PA,Pittsburgh,JFK,11434
15104,,PA,Pittsburgh,JFK,11434
15106,,PA,Pittsburgh,JFK,11434
15108,,PA,Pittsburgh,JFK,11434
15110,,PA,Pittsburgh,JFK,11434
15112,,PA,Pittsburgh,JFK,11434
15116,,PA,Pittsburgh,JFK,11434
15120,,PA,Pittsburgh,JFK,11434
15122,,PA,Pittsburgh,JFK,11434
15126,,PA,Pittsburgh,JFK,11434
15129,,PA,Pittsburgh,JFK,11434
15131,,PA,Pittsburgh,JFK,11434
15132,,PA,Pittsburgh,JFK,11434
15133,,PA,Pittsburgh,JFK,11434
15135,,PA,Pittsburgh,JFK,11434
15136,,PA,Pittsburgh,JFK,11434
15137,,PA,Pittsburgh,JFK,11434
15139,,PA,Pittsburgh,JFK,11434
15140,,PA,Pittsburgh,JFK,11434
15142,,PA,Pittsburgh,JFK,11434
15143,,PA,Pittsburgh,JFK,11434
15144,,PA,Pittsburgh,JFK,11434
15145,,PA,Pittsburgh,JFK,11434
15146,,PA,Pittsburgh,JFK,11434
15147,,PA,Pittsburgh,JFK,11434
15148,,PA,Pittsburgh,JFK,11434
15201,,PA,Pittsburgh,JFK,11434
15202,,PA,Pittsburgh,JFK,11434
15203,,PA,Pittsburgh,JFK,11434
15204,,PA,Pittsburgh,JFK,11434
15205,,PA,Pittsburgh,JFK,11434
15206,,PA,Pittsburgh,JFK,11434
15207,,PA,Pittsburgh,JFK,11434
15208,,PA,Pittsburgh,JFK,11434
15209,,PA,Pittsburgh,JFK,11434
15210,,PA,Pittsburgh,JFK,11434
15211,,PA,Pittsburgh,JFK,11434
15212,,PA,Pittsburgh,JFK,11434
15213,,PA,Pittsburgh,JFK,11434
15214,,PA,Pittsburgh,JFK,11434
15215,,PA,Pittsburgh,JFK,11434
15216,,PA,Pittsburgh,JFK,11434
15217,,PA,Pittsburgh,JFK,11434
15218,,PA,Pittsburgh,JFK,11434
15219,,PA,Pittsburgh,JFK,11434
15220,,PA,Pittsburgh,JFK,11434
15221,,PA,Pittsburgh,JFK,11434
15222,,PA,Pittsburgh,JFK,11434
15223,,PA,Pittsburgh,JFK,11434
15224,,PA,Pittsburgh,JFK,11434
15225,,PA,Pittsburgh,JFK,11434
15226,,PA,Pittsburgh,JFK,11434
15227,,PA,Pittsburgh,JFK,11434
15228,,PA,Pittsburgh,JFK,11434
15229,,PA,Pittsburgh,JFK,11434
15232,,PA,Pittsburgh,JFK,11434
15233,,PA,Pittsburgh,JFK,11434
15234,,PA,Pittsburgh,JFK,11434
15235,,PA,Pittsburgh,JFK,11434
15236,,PA,Pittsburgh,JFK,11434
15237,,PA,Pittsburgh,JFK,11434
15238,,PA,Pittsburgh,JFK,11434
15239,,PA,Pittsburgh,JFK,11434
15241,,PA,Pittsburgh,JFK,11434
15243,,PA,Pittsburgh,JFK,11434
15260,,PA,Pittsburgh,JFK,11434
15290,,PA,Pittsburgh,JFK,11434
15314,,PA,Pittsburgh,JFK,11434
15317,,PA,Pittsburgh,JFK,11434
15321,,PA,Pittsburgh,JFK,11434
15330,,PA,Pittsburgh,JFK,11434
15331,,PA,Pittsburgh,JFK,11434
15332,,PA,Pittsburgh,JFK,11434
15340,,PA,Pittsburgh,JFK,11434
15342,,PA,Pittsburgh,JFK,11434
15347,,PA,Pittsburgh,JFK,11434
15350,,PA,Pittsburgh,JFK,11434
15361,,PA,Pittsburgh,JFK,11434
15363,,PA,Pittsburgh,JFK,11434
15366,,PA,Pittsburgh,JFK,11434
15367,,PA,Pittsburgh,JFK,11434
15378,,PA,Pittsburgh,JFK,11434
15423,,PA,Pittsburgh,JFK,11434
15432,,PA,Pittsburgh,JFK,11434
15438,,PA,Pittsburgh,JFK,11434
15448,,PA,Pittsburgh,JFK,11434
15479,,PA,Pittsburgh,JFK,11434
15492,,PA,Pittsburgh,JFK,11434
15601,,PA,Pittsburgh,JFK,11434
15611,,PA,Pittsburgh,JFK,11434
15613,,PA,Pittsburgh,JFK,11434
15615,,PA,Pittsburgh,JFK,11434
15617,,PA,Pittsburgh,JFK,11434
15618,,PA,Pittsburgh,JFK,11434
15623,,PA,Pittsburgh,JFK,11434
15625,,PA,Pittsburgh,JFK,11434
15626,,PA,Pittsburgh,JFK,11434
15629,,PA,Pittsburgh,JFK,11434
15632,,PA,Pittsburgh,JFK,11434
15633,,PA,Pittsburgh,JFK,11434
15634,,PA,Pittsburgh,JFK,11434
15635,,PA,Pittsburgh,JFK,11434
15636,,PA,Pittsburgh,JFK,11434
15637,,PA,Pittsburgh,JFK,11434
15639,,PA,Pittsburgh,JFK,11434
15640,,PA,Pittsburgh,JFK,11434
15641,,PA,Pittsburgh,JFK,11434
15642,,PA,Pittsburgh,JFK,11434
15644,,PA,Pittsburgh,JFK,11434
15647,,PA,Pittsburgh,JFK,11434
15656,,PA,Pittsburgh,JFK,11434
15660,,PA,Pittsburgh,JFK,11434
15663,,PA,Pittsburgh,JFK,11434
15665,,PA,Pittsburgh,JFK,11434
15668,,PA,Pittsburgh,JFK,11434
15672,,PA,Pittsburgh,JFK,11434
15673,,PA,Pittsburgh,JFK,11434
15675,,PA,Pittsburgh,JFK,11434
15678,,PA,Pittsburgh,JFK,11434
15680,,PA,Pittsburgh,JFK,11434
15684,,PA,Pittsburgh,JFK,11434
15690,,PA,Pittsburgh,JFK,11434
15691,,PA,Pittsburgh,JFK,11434
15692,,PA,Pittsburgh,JFK,11434
15695,,PA,Pittsburgh,JFK,11434
15697,,PA,Pittsburgh,JFK,11434
15698,,PA,Pittsburgh,JFK,11434
16023,,PA,Pittsburgh,JFK,11434
16024,,PA,Pittsburgh,JFK,11434
16033,,PA,Pittsburgh,JFK,11434
16046,,PA,Pittsburgh,JFK,11434
16053,,PA,Pittsburgh,JFK,11434
16055,,PA,Pittsburgh,JFK,11434
16056,,PA,Pittsburgh,JFK,11434
16059,,PA,Pittsburgh,JFK,11434
16066,,PA,Pittsburgh,JFK,11434
16229,,PA,Pittsburgh,JFK,11434
18940,PA-AA02,PA,Trenton,JFK,11434
18977,PA-AA03,PA,Trenton,JFK,11434
18980,PA-AA01,PA,Trenton,JFK,11434
19003,PA-EB08,PA,Philadelphia,JFK,11434
19004,PA-EB01,PA,Philadelphia,JFK,11434
19007,PA-AB03,PA,Trenton,JFK,11434
19008,PA-EB11,PA,Philadelphia,JFK,11434
19010,PA-EB06,PA,Philadelphia,JFK,11434
19013,PA-EG01,PA,Philadelphia,JFK,11434
19014,PA-EG03,PA,Philadelphia,JFK,11434
19015,PA-EG02,PA,Philadelphia,JFK,11434
19017,PA-EG04,PA,Philadelphia,JFK,11434
19018,PA-EC04,PA,Philadelphia,JFK,11434
19020,PA-AB01,PA,Trenton,JFK,11434
19021,PA-AB02,PA,Trenton,JFK,11434
19022,PA-EF06,PA,Philadelphia,JFK,11434
19023,PA-EC05,PA,Philadelphia,JFK,11434
19026,PA-EC03,PA,Philadelphia,JFK,11434
19029,PA-EA09,PA,Philadelphia,JFK,11434
19030,PA-AB07,PA,Trenton,JFK,11434
19032,PA-EC08,PA,Philadelphia,JFK,11434
19033,PA-ED06,PA,Philadelphia,JFK,11434
19035,PA-EB04,PA,Philadelphia,JFK,11434
19036,PA-EC06,PA,Philadelphia,JFK,11434
19041,PA-EB07,PA,Philadelphia,JFK,11434
19043,PA-EF01,PA,Philadelphia,JFK,11434
19047,PA-AA05,PA,Trenton,JFK,11434
19050,PA-EC02,PA,Philadelphia,JFK,11434
19053,PA-AA06,PA,Trenton,JFK,11434
19054,PA-AB08,PA,Trenton,JFK,11434
19055,PA-AB06,PA,Trenton,JFK,11434
19056,PA-AB05,PA,Trenton,JFK,11434
19057,PA-AB04,PA,Trenton,JFK,11434
19060,PA-EG05,PA,Philadelphia,JFK,11434
19061,PA-EG06,PA,Philadelphia,JFK,11434
19063,PA-ED02,PA,Philadelphia,JFK,11434
19064,PA-ED01,PA,Philadelphia,JFK,11434
19066,PA-EB02,PA,Philadelphia,JFK,11434
19067,PA-AA04,PA,Trenton,JFK,11434
19070,PA-ED05,PA,Philadelphia,JFK,11434
19072,PA-EB03,PA,Philadelphia,JFK,11434
19073,PA-EB12,PA,Philadelphia,JFK,11434
19074,PA-EF02,PA,Philadelphia,JFK,11434
19076,PA-EF03,PA,Philadelphia,JFK,11434
19078,PA-EF04,PA,Philadelphia,JFK,11434
19079,PA-EC07,PA,Philadelphia,JFK,11434
19081,PA-ED04,PA,Philadelphia,JFK,11434
19082,PA-EC01,PA,Philadelphia,JFK,11434
19083,PA-EB10,PA,Philadelphia,JFK,11434
19085,PA-EB05,PA,Philadelphia,JFK,11434
19086,PA-ED03,PA,Philadelphia,JFK,11434
19094,PA-EF05,PA,Philadelphia,JFK,11434
19096,PA-EB09,PA,Philadelphia,JFK,11434
19102,PA-DB04,PA,Philadelphia,JFK,11434
19103,PA-DB05,PA,Philadelphia,JFK,11434
19104,PA-EA04,PA,Philadelphia,JFK,11434
19106,PA-DB02,PA,Philadelphia,JFK,11434
19107,PA-DB03,PA,Philadelphia,JFK,11434
19109,PA-DB01,PA,Philadelphia,JFK,11434
19111,PA-DF01,PA,Philadelphia,JFK,11434
19112,PA-DA01,PA,Philadelphia,JFK,11434
19113,PA-EA08,PA,Philadelphia,JFK,11434
19114,PA-DF09,PA,Philadelphia,JFK,11434
19115,PA-DF06,PA,Philadelphia,JFK,11434
19116,PA-DF07,PA,Philadelphia,JFK,11434
19118,PA-DE07,PA,Philadelphia,JFK,11434
19119,PA-DE06,PA,Philadelphia,JFK,11434
19120,PA-DD03,PA,Philadelphia,JFK,11434
19121,PA-DC03,PA,Philadelphia,JFK,11434
19122,PA-DC04,PA,Philadelphia,JFK,11434
19123,PA-DC01,PA,Philadelphia,JFK,11434
19124,PA-DD05,PA,Philadelphia,JFK,11434
19125,PA-DC05,PA,Philadelphia,JFK,11434
